request_kbps,declared_bps,index,bytes,duration_s,ttfb_ms,body_ms
18000,17062000,324,967072,2.0,319.9,8.1
18000,17062000,325,2361280,2.0,214.4,8.6
18000,17062000,326,1084008,2.0,331.0,8.3
18000,17062000,327,1114088,2.0,313.0,7.8
18000,17062000,328,1220496,2.0,318.1,7.5
18000,17062000,329,1724524,2.0,219.9,8.7
18000,17062000,330,1137964,2.0,321.7,6.0
18000,17062000,331,1577508,2.0,213.7,8.8
18000,17062000,332,1458128,2.0,324.3,9.3
18000,17062000,333,950528,2.0,217.6,8.1
18000,17062000,334,834908,2.014666,327.9,7.0
18000,17062000,335,1168044,2.0,325.8,7.8
18000,17062000,336,1736368,2.0,321.0,8.9
18000,17062000,337,863296,2.009333,328.1,6.5
18000,17062000,338,3168740,2.0,214.8,10.9
18000,17062000,339,2510176,2.0,318.3,9.2
20000,18536000,300,2933928,2.048,747.4,10.9
20000,18536000,301,2513184,2.0,213.0,9.7
20000,18536000,302,1659288,2.0,324.6,9.0
20000,18536000,303,1775660,2.0,220.7,9.3
20000,18536000,304,3360312,2.004,332.7,11.1
20000,18536000,305,1372964,2.0,216.4,7.4
20000,18536000,306,2786724,2.0,315.1,10.0
20000,18536000,307,1682412,2.0,216.5,6.6
20000,18536000,308,1545360,2.0,318.7,8.4
20000,18536000,309,2203924,2.0,322.4,8.7
20000,18536000,310,2759840,2.0,323.5,10.0
20000,18536000,311,1987536,2.02,220.5,7.8
20000,18536000,312,2964948,2.0,318.2,5.5
20000,18536000,313,2745176,2.0,212.5,4.9
20000,18536000,314,3685928,2.0,111.2,2.7
20000,18536000,315,1400788,2.0,323.6,8.1
20000,18536000,316,3466344,2.0,214.3,4.8
20000,18536000,317,3023416,2.0,211.2,8.2
20000,18536000,318,2753824,2.0,213.1,10.4
20000,18536000,319,1985280,2.0,321.4,8.2
20000,18536000,320,1622252,2.004,207.2,3.5
20000,18536000,321,1001288,2.009333,310.3,7.8
20000,18536000,322,1657784,2.0,324.1,9.0
20000,18536000,323,896384,2.0,319.2,8.4
20000,18536000,324,1112584,2.0,208.9,5.2
20000,18536000,325,2588572,2.009333,318.1,8.5
20000,18536000,326,1218992,2.0,313.3,7.2
20000,18536000,327,1241552,2.0,324.8,7.9
20000,18536000,328,1347020,2.0,323.8,7.6
20000,18536000,329,1921172,2.0,312.7,9.0
20000,18536000,330,1294380,2.0,217.2,5.7
20000,18536000,331,1744452,2.0,327.2,8.6
20000,18536000,332,1581080,2.0,218.6,8.7
20000,18536000,333,1056184,2.0,324.9,7.1
20000,18536000,334,927028,2.0,211.9,6.6
20000,18536000,335,1413196,2.0,417.0,8.4
20000,18536000,336,2116504,2.0,221.0,9.5
20000,18536000,337,960868,2.0,317.7,7.6
20000,18536000,338,3476120,2.0,324.8,12.1
20000,18536000,339,2716224,2.0,213.1,8.6
22000,20379000,300,2948592,2.044,769.2,7.7
22000,20379000,301,2520892,2.0,203.8,8.1
22000,20379000,302,1666432,2.0,309.4,6.5
22000,20379000,303,1785248,2.0,219.6,9.2
22000,20379000,304,3545304,2.0,235.6,8.1
22000,20379000,305,1454180,2.0,322.7,8.6
22000,20379000,306,2944080,2.0,222.7,9.6
22000,20379000,307,1691060,2.02,217.3,8.1
22000,20379000,308,1553256,2.0,332.5,8.4
22000,20379000,309,2212948,2.0,210.9,3.9
22000,20379000,310,2872640,2.0,319.1,9.0
22000,20379000,311,1995620,2.0,322.9,8.5
22000,20379000,312,3216680,2.0,209.9,10.0
22000,20379000,313,2811916,2.0,319.8,9.1
22000,20379000,314,3998948,2.0,216.6,11.5
22000,20379000,315,1474296,2.0,222.1,8.4
22000,20379000,316,3474804,2.0,315.7,10.7
22000,20379000,317,3439460,2.0,220.0,4.3
22000,20379000,318,2762472,2.014666,111.3,4.2
22000,20379000,319,1993176,2.0,332.0,9.2
22000,20379000,320,1630148,2.0,212.2,9.0
22000,20379000,321,1010876,2.009333,316.2,7.8
22000,20379000,322,1681284,2.014666,317.0,8.9
22000,20379000,323,904468,2.0,328.6,6.6
22000,20379000,324,1121232,2.004,221.4,5.5
22000,20379000,325,2757020,2.0,218.6,10.3
22000,20379000,326,1227264,2.0,321.2,8.0
22000,20379000,327,1252832,2.02,311.1,8.1
22000,20379000,328,1410376,2.0,324.0,8.9
22000,20379000,329,1929068,2.0,318.3,8.4
22000,20379000,330,1303028,2.0,314.0,11.5
22000,20379000,331,1774344,2.02,213.2,7.2
22000,20379000,332,1651016,2.004,322.2,8.3
22000,20379000,333,1065208,2.0,328.9,8.0
22000,20379000,334,934360,2.014666,222.0,7.0
22000,20379000,335,1421656,2.02,315.5,7.2
22000,20379000,336,2125152,2.0,318.7,9.9
22000,20379000,337,967636,2.0,331.4,7.7
22000,20379000,338,3650208,2.014666,322.9,10.5
22000,20379000,339,3094668,2.0,221.9,7.3
