request_kbps,declared_bps,index,bytes,duration_s,ttfb_ms,body_ms
22000,20895000,11,4212328,2.02,215.3,8.0
22000,20895000,12,2793868,2.004,107.7,3.7
22000,20895000,13,317908,2.009333,105.3,3.1
22000,20895000,14,258876,2.014666,204.4,6.2
22000,20895000,15,269028,2.02,314.1,5.4
22000,20895000,16,532040,2.004,218.2,5.3
22000,20895000,17,972148,2.009333,222.2,5.4
22000,20895000,18,1609468,2.014666,221.8,8.0
22000,20895000,19,839796,2.02,111.4,3.2
22000,20895000,20,2738408,2.004,215.3,7.2
22000,20895000,21,3415020,2.009333,211.7,6.6
22000,20895000,22,3648328,2.014666,111.4,4.7
22000,20895000,23,2133612,2.02,108.5,3.3
22000,20895000,24,806144,2.004,111.6,3.3
22000,20895000,25,325240,2.009333,320.0,2.0
22000,20895000,26,234436,2.014666,106.6,2.7
22000,20895000,27,294596,2.02,320.3,5.4
22000,20895000,28,236880,2.004,214.0,4.5
22000,20895000,29,241768,2.009333,212.2,6.3
22000,20895000,30,240452,2.014666,214.5,5.3
22000,20895000,31,246092,2.02,316.8,5.4
22000,20895000,32,246468,2.004,217.2,5.3
22000,20895000,33,385024,2.009333,215.0,5.0
22000,20895000,34,439732,2.014666,319.4,6.2
22000,20895000,35,440860,2.02,214.8,5.0
22000,20895000,36,466804,2.004,216.7,6.0
22000,20895000,37,720040,2.009333,219.5,5.7
22000,20895000,38,880592,2.014666,214.9,6.0
22000,20895000,39,807084,2.02,214.1,6.3
